,MVO,Decision Tree,Decision Tree (tuned),Random Forest,Random Forest (tuned),Gradient boosting,Gradient boosting (tuned)
2016-05-24,0.0021889896973241183,0.007032398601395167,0.006911087483560907,0.006945912131906155,0.006608579191842037,0.00691078662885751,0.006577717011090787
2016-05-25,0.001577361756259701,0.005437449620337299,0.005384754179264757,0.0053266059408487425,0.005315555634293287,0.005511211011317111,0.00533222076159332
2016-05-26,0.0011944318967704872,0.0007082832715252602,0.0007116370995007838,0.0006322019789209565,0.0008884032792319224,0.0008762607135350129,0.0008995245935223807
2016-05-27,0.0007280971962763015,0.0013172076024322982,0.0012986116314096037,0.0013664780010790658,0.0011447878076069574,0.0011885447386627908,0.0011160654106800749
2016-05-31,0.00041050098210249466,-6.05866399579001e-05,-3.256439115640193e-05,-5.452215444349249e-05,4.5446087647713724e-05,1.0911531170807159e-05,5.915163452104683e-05
2016-06-01,9.313773894900417e-05,0.0021361123929083403,0.0013525415017910242,0.0017642310671453798,0.0014759258155631317,0.0015031318372155282,0.0015071260076077876
2016-06-02,0.0026976136577132725,0.002049201598539048,0.001975003397072019,0.0022875319969194664,0.002206558610351662,0.002923452881576977,0.002257969369416738
2016-06-03,0.003776609873119686,0.0046763553149121164,0.0054545673343671065,0.004143924173276636,0.0049851125706831725,0.005936586350090164,0.00492856701954312
2016-06-06,-3.464559510006756e-05,0.004237641923901006,0.0037759531848962427,0.004294205548069055,0.0040303666174249,0.005023778841297062,0.004209949152775894
2016-06-07,0.0011081092939907544,0.0030157861509571113,0.003271157030161468,0.0030569088626311767,0.0032640115818565285,0.00411075002668258,0.0033723568242453516
2016-06-08,0.0009898322377580667,0.003420267857716015,0.0031440761615666875,0.0032984897613945294,0.0032478594046335733,0.004005148507150821,0.0033272156848953966
2016-06-09,0.00016982891152572655,-0.003369211228553084,-0.0036580867606658455,-0.0031656856653726542,-0.00357477315995287,-0.0044448973132236854,-0.003763664779886119
2016-06-10,-0.0009908753406959226,-0.009424533420529492,-0.009536837785171195,-0.009016843028863837,-0.009558458366270518,-0.011635214332958329,-0.010015112942736625
2016-06-13,-0.001014249110671329,-0.005667471878557121,-0.005305480185596642,-0.005450264050525613,-0.005498743066201376,-0.0066392238045092965,-0.005800347941863541
2016-06-14,-0.0007186526393035862,-0.00390656122957536,-0.003792926432936091,-0.003278791771781784,-0.003611359062047922,-0.0038863832037084314,-0.003806084715806835
2016-06-15,0.0015115865144532112,0.002737648368522673,0.003111143724976902,0.0026147547570127988,0.0029728254043364395,0.0037142988690293255,0.0030184161302020717
2016-06-16,0.0010879067285360048,-0.000384709324446206,-0.0004556665342610366,-0.0005115496237115646,-0.0004394091336760352,-0.0007776133011730927,-0.00039707147815266626
2016-06-17,-0.0012328484254330147,0.0012974987042202219,0.001727298991286089,0.0012795300818435995,0.0015805646970048519,0.0020802208117805775,0.001684830856945635
2016-06-20,-0.0008528366515442992,0.006887904327941493,0.006728563101436526,0.0062115046102732135,0.006651955449725673,0.007874800901814822,0.007050813842219238
2016-06-21,-0.00014090311708731977,0.0010353190255525232,0.0015263836430853587,0.0010923906154790002,0.0014698324230849038,0.0019655532511710268,0.0016082906622701774
2016-06-22,5.1668561772574254e-05,0.0002871993990261723,0.0003550229872522003,0.0002413921984704992,0.00028329561534928274,0.0004495392299909907,0.00023097243534865174
2016-06-23,0.0014039458088869455,0.010137903994679696,0.009964580703560693,0.009871106766097145,0.010144406026473308,0.012277744529741546,0.010629218813277403
2016-06-24,-0.002985453834045541,-0.02765551086001906,-0.027124028632393618,-0.02579159440203689,-0.027098956601486264,-0.031683493449515134,-0.02849771027325288
2016-06-27,-0.0007726750974420753,-0.011483093947916306,-0.009478840770848599,-0.011060237297349578,-0.010139717280272076,-0.011565062906781623,-0.010628385141358367
2016-06-28,0.0046727698696240084,0.012028246818397103,0.011717854416487688,0.011731197644246216,0.012008794730637793,0.01442028910513956,0.012539336444169685
2016-06-29,0.0030215901082929356,0.011683055093747709,0.010574394641880563,0.011341843601830711,0.011066793914278273,0.013299269029792686,0.011525831195530264
2016-06-30,0.004386536973268188,0.008204989083060724,0.007114573706598551,0.007922784601714401,0.007542806856992449,0.008656876300964931,0.007859840104974897
2016-07-01,0.00217599708831355,0.0029460628321593563,0.002896376311963201,0.002711915373564286,0.0028652197626816258,0.003009907561202948,0.002866822949436191
2016-07-05,0.0008590937353444236,-0.006901200209994058,-0.006968027087075986,-0.006853021962161119,-0.007229243924448474,-0.008287375422582503,-0.007336039812822657
2016-07-06,0.0025936318046733634,0.0019449532531036655,0.002133019564449081,0.0019307820830380689,0.0022147330031068754,0.0023824625367261645,0.0022122103363257195
2016-07-07,-0.0006518202765413673,-0.001190775753058665,-0.001189004441445221,-0.0012424492682517984,-0.0012433211430225482,-0.0014560585943316456,-0.0012701534544535516
2016-07-08,0.0042155788871502155,0.00962325564143928,0.010067532364117126,0.009423220363229417,0.010219793388911182,0.011185031761855804,0.010264160610721551
2016-07-11,-0.0012613990693840765,0.003686078791857562,0.0036383065407251847,0.0038773647645022405,0.003929218381273211,0.004447886174690609,0.003937251056897059
2016-07-12,-0.00101766052661839,0.0055005359316940405,0.0058549303456298715,0.005536599520537,0.005962226937749591,0.006808672532670476,0.006065873859166421
2016-07-13,0.0010416231272701816,0.0003010518558151346,0.00035337318674925455,0.00037357241568575396,0.00039392137854250803,0.0002487350186991588,0.00037296142337033586
2016-07-14,0.00016688731054325529,0.0033329683330847286,0.003788025674930414,0.0035073590643747736,0.0037509687507155834,0.004297770097765088,0.0038310579660561107
2016-07-15,-0.003071458910912355,-0.0015371945845925703,-0.0015603382230401823,-0.0018404642930000851,-0.0017193214158321914,-0.0018929441032785412,-0.0017280811347249081
2016-07-18,0.0005898426957920372,0.0016205240237037823,0.0019519805510726383,0.001653319160997179,0.0018452314813418229,0.002112056754555941,0.0019015404790970296
2016-07-19,0.0012735682945142462,-0.002465345667013857,-0.0026323630961093353,-0.0025667845264072736,-0.0026265851497393362,-0.0029803141792850646,-0.002676627201875958
2016-07-20,0.0002279868829752074,0.002065101731748005,0.002275698842902311,0.0023024282581003684,0.0024142741439921083,0.002849842485867826,0.0024488806832146407
2016-07-21,1.6288284542747373e-06,-0.001439724241666679,-0.0016573686304552173,-0.0014952198183993538,-0.0016902622920819425,-0.00188520062563421,-0.0017055094524435713
2016-07-22,0.0009897687732195416,0.0018282694101157044,0.0019610936149931464,0.0016143236371517398,0.0019040232162844974,0.002192750270007013,0.0019352044249510317
2016-07-25,-0.0014575071536462266,-0.0021943162715173793,-0.0022059292360605545,-0.001956126593879948,-0.0021048823639127586,-0.0023453309020145053,-0.002132329692872324
2016-07-26,9.406068726647992e-05,0.0018472386630847381,0.001735395757989627,0.0016972076011718372,0.0018176414643369405,0.0021148585225714955,0.001855755535862052
2016-07-27,0.0022628195572269665,0.0009866052248002483,0.0008185758006573112,0.0012956723680132756,0.0009676428394840588,0.0009334691404762412,0.0009260095513533455
2016-07-28,7.075862526581455e-05,5.6944199338877506e-05,0.00015922171226139057,0.00013014172677411183,0.00015058186399814451,0.00018837564433206027,0.000165554323262276
2016-07-29,0.0026223363589156913,0.004038582076818131,0.003871214602942865,0.004309648155033867,0.004169216456647058,0.0044772498418060944,0.004157517434046909
2016-08-01,-0.002203428272992908,-0.0030377780664555135,-0.0031353698204781167,-0.003018386213908538,-0.0030459282611424274,-0.002800789421954644,-0.0029859831706719984
2016-08-02,-0.0037438426163059844,-0.004458659405966974,-0.004775885450893419,-0.004487453130048403,-0.004470892867361982,-0.00460639567883273,-0.004459518866213227
2016-08-03,0.0015562928408684269,0.0019982996488475636,0.0021113137095672098,0.0015916198855642834,0.0018334529793132407,0.002280905218720176,0.001878878284743265
2016-08-04,0.0019085720257286483,0.0027708538450663374,0.0024550816315217273,0.0024786830066175084,0.002511666636744776,0.002242731912205862,0.002485794433349827
2016-08-05,-0.0012471967400705661,0.0037755265221859837,0.004307704439230448,0.003948873618900871,0.0038719492430371624,0.004579651949442202,0.0038966490956731737
2016-08-08,0.0005811657090252335,0.0020920081999573504,0.0014621099367401955,0.0013578774592259307,0.0014545841229506944,0.001457117126724078,0.0014357197301680673
2016-08-09,0.0023496515621159774,0.0029262556559435556,0.0025061669206323757,0.0025221391656636365,0.0025544019602010016,0.002285441531097389,0.002545998879779555
2016-08-10,0.0004757440640609413,0.00010966978740159972,-0.0004310919054738133,4.237372453310301e-05,-0.00014878552619975783,-0.000518642584745121,-0.00016627336924296155
2016-08-11,-0.0012405584876583285,0.0023213030808521494,0.0029089111070202327,0.002388190981535052,0.002591905465894076,0.002746138422843946,0.002575787707273464
2016-08-12,0.001857081152083451,0.00018638813980822165,-0.00019023239003449502,6.0298734753491635e-05,-4.438193683136538e-05,-0.00012260653684545832,-3.550493753666029e-05
2016-08-15,-0.0006948223983233464,0.0033803230268881195,0.0031112268334374344,0.0028334258765934837,0.0028999238351844624,0.0032736521501119894,0.0029176254525663937
2016-08-16,-0.0016049100798693284,-0.0024790552583777432,-0.0027541566345291083,-0.0023173404109718895,-0.0024723420629313795,-0.0026163628590850944,-0.0024527529965699306
2016-08-17,0.0017987814833188122,0.0006961767052089625,0.0006533262047311035,0.0009681463446816556,0.0007624441166212245,0.0006534753081563678,0.0007644730494379887
2016-08-18,0.0017614740477742922,0.004525203962750043,0.0040375005722734425,0.00421862412287916,0.004064108931834821,0.004222294953218261,0.0041274186201794415
2016-08-19,-0.002158285605551767,-0.003260616952818252,-0.0028131170973111647,-0.002957287754583505,-0.0028908143654066787,-0.0026966904808387758,-0.002895960840936491
2016-08-22,0.0012794578602348882,-0.001209117327656132,-0.0009164085566148542,-0.00048613269137449966,-0.0007728813003730428,-0.00131527298391604,-0.0008723473350613943
2016-08-23,0.0007199949357842857,0.0009759088253712892,0.001451634843887105,0.0016118176092408316,0.0013837915089251935,0.0010684167993717988,0.0012762480151478433
2016-08-24,-0.0014040599405840128,-0.0027320673105031145,-0.0029121260046706954,-0.0032765386069581147,-0.002880482633837125,-0.0028654193860121135,-0.0028364620900600632
2016-08-25,-0.0009529182937264474,0.0004012259827277483,3.3437038420078085e-05,0.000270613083794566,0.00010196869650660464,0.0003855871907283299,0.0001413797459333637
2016-08-26,-0.0016714093573575567,-0.00365807989201357,-0.003381598063278213,-0.0034640755062621993,-0.0034420883820362206,-0.003352165426230265,-0.0034946793018375945
2016-08-29,0.0033228380968483334,0.00402828444959933,0.0040501090047597044,0.003709766271566128,0.003800435538417231,0.00396040650209009,0.00379754582279449
2016-08-30,-0.0007196497815128658,-0.0009056499327427065,-0.0009234271290533343,-0.0009835941869864519,-0.0009545065066219466,-0.0009066231271082063,-0.0009783629567400455
2016-08-31,-0.000779267498130269,-0.002751739150144138,-0.002591000281356638,-0.0022348685841540763,-0.002430892043791974,-0.0025978975606726767,-0.0024458784646227087
2016-09-01,0.0006894561391090905,0.0019576769011779467,0.0011604682559851547,0.0018333953573936466,0.0012140326052276235,0.001306444972263642,0.001264347188703865
2016-09-02,6.83463785305763e-05,0.003131988524576605,0.004746231235160608,0.003461283617893183,0.004414159926806188,0.0042939567094799755,0.0045279212365051695
2016-09-06,0.0024953728983118434,0.0054439884169690846,0.004902211670448603,0.005164819293768719,0.0052521165649138755,0.005552949508562032,0.005371555266525198
2016-09-07,0.0008072688101528286,0.0008935883052090569,0.0012449426362927934,0.0009195948380747445,0.001022994835890015,0.001089953599986703,0.001070947466924029
2016-09-08,-0.003367049161227582,-0.0019801765418519116,-0.0019192594808211008,-0.0018095053717344942,-0.0018632368560131565,-0.0021400497151555795,-0.0019551710889362164
2016-09-09,-0.008372564294585536,-0.012645226981876017,-0.0162776584297003,-0.013258889696200881,-0.015259016970740408,-0.015455214439980752,-0.015711957199163806
2016-09-12,0.003115834483816509,0.0036067707108528102,0.00565919671570058,0.004132799298961583,0.005068293781401662,0.005027067342230772,0.005238546748126922
2016-09-13,-0.005560679724555475,-0.009265296053017388,-0.011891665390726797,-0.009784371954167871,-0.011112416436886539,-0.011327113354425017,-0.011442155358220782
2016-09-14,0.0010836397460111465,0.0003401205346766321,1.964750304787218e-05,0.00010622877388198886,0.0002807505684272085,0.00045038641844658196,0.00030262374724750066
2016-09-15,0.002567673745818038,0.004369734445499917,0.006400988087470341,0.004771313476276295,0.0060606189336477965,0.006072439066300863,0.006216236586103081
2016-09-16,-0.00033655263832759017,-0.005520164341501566,-0.004352352524177709,-0.0053023513957341645,-0.004269571714876616,-0.004406728910165066,-0.004427842678373687
2016-09-19,-0.00014814941112411731,0.0032525918607431616,0.003437333192555964,0.003244730117455466,0.003299478977259816,0.003285957407517006,0.0033887075690538374
2016-09-20,0.0002554247817492201,0.0005216673277396617,-6.66303626928041e-05,0.0004867241901642538,3.391367554990345e-05,0.00014064837357122533,3.720508584522167e-05
2016-09-21,0.004600480507121672,0.007525840382241446,0.009809772613346575,0.007889696069007204,0.009220801440716398,0.009424045754903819,0.009502482950976714
2016-09-22,0.0031044044482499873,0.005941232159141498,0.0060156407292613606,0.005945584379128222,0.005493417559696641,0.005685135165018803,0.005693221236638917
2016-09-23,-0.0014145168155249588,-0.00276074801031305,-0.004352815234208673,-0.0030707101038800477,-0.003987023525256854,-0.003942144978351366,-0.004108591389594169
2016-09-26,-0.0006491499464343394,-0.0032946010594428555,-0.004748303422784187,-0.0036219961462668152,-0.004455711736935579,-0.0043791895063205,-0.004585567519081471
2016-09-27,0.002140383452562295,0.0021556206390689323,0.002917940911101807,0.0021787741705000534,0.0029083064256007008,0.0030112018465743642,0.003014260489160992
2016-09-28,0.0013169479092213004,0.004097954693074108,0.005131433576845049,0.004433150815108103,0.004746188165995997,0.00469391634590746,0.004846441509520365
2016-09-29,-0.001988135118220944,-0.005178655312141214,-0.006782404273326839,-0.005495991284059259,-0.00638961889279238,-0.0063706384784122435,-0.006575729174006467
2016-09-30,0.0007759417024421157,0.003322244511856271,0.0046484275812203844,0.003661085316927515,0.004243168521718317,0.004193144583681512,0.004367801483480391
2016-10-03,-0.0012905402673910088,-0.000619326101713097,-0.0009603016214191277,-0.0009256089398397435,-0.0009693696686059266,-0.0004897715399374108,-0.0009723350330958303
2016-10-04,-0.0036502031768874295,-0.004088466066214544,-0.004420571453148632,-0.004895894444740139,-0.004208471028603038,-0.0055191098626393,-0.004241662480664246
2016-10-05,-0.0003003004597735429,0.004023054549738497,0.003921165627681477,0.004642018600697284,0.0034215432668162037,0.0056137563024668555,0.003495510995393719
2016-10-06,-2.8368596230718223e-05,-0.00034453803343694925,-0.0006593885191535786,-0.00047407398279623625,-0.0009275870073907739,-0.0010471215117079109,-0.000919529773982956
2016-10-07,-0.0005110988712519809,-0.0014606222663434143,-0.00242365421484845,-0.002520106749188702,-0.002238385925547311,-0.00298982168849214,-0.0022722373475755554
2016-10-10,0.0008637210257136569,0.0028925612646278015,0.0029271065816494062,0.0030744724236849066,0.0022809685447697367,0.003959473692394722,0.002327754267813091
2016-10-11,-0.004044020024669375,-0.007932771472802243,-0.009114928662441218,-0.009728317031499126,-0.008656667599929571,-0.0117797884309663,-0.008775891089444711
2016-10-12,0.00048687651362089616,-4.7314337473190345e-05,-0.0002234790768017373,-0.00029365304594584246,-0.0005603198274753366,-0.0003436097523934898,-0.0005587282700793896
2016-10-13,0.000589146724728962,-0.0015163144547980228,-0.0017964860307592588,-0.0021454308399284096,-0.0014120219361050106,-0.002399652744958446,-0.001465595304316477
2016-10-14,-0.0016438542199026026,-0.0002511256610077478,-0.00047580822966496704,-0.0003508417358271092,-0.0006008679823317252,-0.0002689258754989717,-0.0005740844602425778
2016-10-17,0.0007980294234276988,-0.0011981814902432975,-0.0008866228308984454,-0.0010813519805704806,-0.0007061504590542755,-0.0012738598243174468,-0.0007457170640819218
2016-10-18,0.002378855575624327,0.0047590688199146206,0.005224830253618947,0.005676412785588336,0.005002840910520385,0.007455933033208286,0.005082045750780724
2016-10-19,0.0010624909220905477,0.002499360129123336,0.0026981268208721657,0.002972944809101922,0.0024704872067812847,0.0034178554182907914,0.0025003226448545735
2016-10-20,-0.0005644465677151943,-0.0010240274678911228,-0.0013516865152161928,-0.001595000951919934,-0.0013074123603846405,-0.0013490898709486339,-0.001323137378901988
2016-10-21,0.0006598699771942349,-0.00020745396755519104,-0.00021926639591186836,-0.00039399289646371014,-0.00026096233624969665,-0.00028404297637770674,-0.00028204847726934397
2016-10-24,-0.00025388106985975835,0.0015271475681215702,0.0014579503626694064,0.0017760865116415788,0.0009797221570570216,0.0017773684076520652,0.0010345110297598676
2016-10-25,-0.0007434439547314199,-0.0011528264851475545,-0.0016925299664726713,-0.0018001491919158506,-0.0013745531556596511,-0.0017031458947125728,-0.0014023673712697266
2016-10-26,-0.002390696535798403,-0.002276035873420527,-0.0028236433513237546,-0.002789731563531765,-0.0027566023385225914,-0.0038227333994936595,-0.0027682711300918393
2016-10-27,-0.0030335257696883877,-0.003341963039790271,-0.004374006461437943,-0.004665355301016857,-0.0041378936809723325,-0.0050281966054324095,-0.00413674737186203
2016-10-28,-0.0007431235880521617,-0.0016082041996883494,-0.0013937748150678957,-0.0015686488005061249,-0.0010136090497706303,-0.0020255295268650575,-0.0010467736526908944
2016-10-31,0.0011350146209854052,0.0017142770988910327,0.0020687694734612882,0.0025063693218641096,0.0017385385541385128,0.002549727864647601,0.0017469819392601903
2016-11-01,-0.0018663383251483017,-0.0038282092864280687,-0.0031154612072588463,-0.00370717740139641,-0.003224908840706649,-0.0021102855344818988,-0.003042881087114318
2016-11-02,-0.00047551013420230254,-0.004133528566070529,-0.0042097738632086235,-0.00394873355269546,-0.004304314735673888,-0.003311913547242298,-0.0041059323337574736
2016-11-03,-0.0017092659158484756,-0.001104301827653473,-0.000903786286359717,-0.0009878973806380143,-0.0008236013944946133,-0.0007729006621091364,-0.0008343455838973612
2016-11-04,0.0013177675349929114,-0.001276953888121122,-0.001960008911186768,-0.0010861428877491793,-0.0019027417150422527,-0.0015170282056237616,-0.0018693665428167975
2016-11-07,0.00370749107771947,0.012562753740952635,0.012055581622971158,0.01167302934036518,0.01204098936447167,0.010247670733257217,0.011555676718537092
2016-11-08,-0.0002786477421231941,0.0017261168656263314,0.0015820984651673258,0.001453318806758357,0.0015493431263529775,0.001328371764373966,0.001504176331960353
2016-11-09,-0.005490773032819184,-0.00015718575804775717,-0.000817491561079709,0.0003513845841212487,-0.0002724355924047483,-0.0024900331403597134,-0.0004530159410099831
2016-11-10,-0.004402768193369239,-0.00586507240636485,-0.005364576680494915,-0.0049699681754660305,-0.005137924446878396,-0.006718479541297057,-0.005038213757697983
2016-11-11,-0.0016239684562000616,-0.00169465990764613,-0.002689574752739213,-0.0011403921898345461,-0.00222307854185733,-0.0031881019032877996,-0.0023382843359704103
2016-11-14,-0.0028325263070656526,0.0008664977051104462,5.148097624880295e-05,0.0010779714775061397,0.0003928818395813956,-0.0012050208301109986,0.00014350460852267553
2016-11-15,0.002938781297362138,0.0069333460387389825,0.006547571079622458,0.006363267601135588,0.0064751476041309385,0.006369680082761999,0.006263455091956304
2016-11-16,0.001369761419974844,-0.0015118962206967308,-0.002392886843270315,-0.0014165240459590262,-0.002382814813634383,-0.001939631492819804,-0.002320480475907553
2016-11-17,-0.0020042810643732733,0.0005017392546175861,0.0005853255739672606,0.00044036184275513646,0.0007023524988999121,-0.0002589197952226003,0.0006801554038633967
2016-11-18,-0.0030918217653897124,-0.002142828031897557,-0.002662533425630851,-0.0021820289991882976,-0.0026671477134107566,-0.0028704029081365137,-0.0026550134958257254
2016-11-21,0.002283795513987795,0.0047304065907788784,0.004951927871347057,0.004542873068441402,0.00498739276461611,0.004530927586056595,0.004827273818543145
2016-11-22,0.0014797099143696538,0.0038122682346945574,0.003867847406182559,0.003724766483699963,0.0039936799023975525,0.0036649068755974456,0.0037739123111786383
2016-11-23,-0.002785720186291123,-0.0018321285382877051,-0.002252321587523751,-0.001662558753847122,-0.0021337046240703615,-0.002917887960829424,-0.0021258827933596865
2016-11-25,0.0006903514418087487,0.002114781717035547,0.002146753179966753,0.0019111214350059705,0.002133746965677837,0.0021066188997245737,0.002050627778922432
2016-11-28,0.0017629630445233756,-0.0008875783514602028,-0.0009301299734041252,-0.000984513248158172,-0.0011381363695543104,-0.0003039741170842461,-0.0010517806463821956
2016-11-29,0.0010499959204906793,0.0007087450364861611,0.0013002166601009165,0.0007667052230335666,0.0013486027602801634,0.0014839109103852697,0.0013317207529467338
2016-11-30,-0.0035780281419861178,-0.000863811414329695,-0.0006226204758924006,-0.0007571067419249124,-0.0006459538538011902,-0.0012504459589263532,-0.0006529964863215422
2016-12-01,-0.0034986779906966024,-0.0020793606326784475,-0.0025575932195906373,-0.002451650980886903,-0.002697838575219786,-0.002595691668048606,-0.0026712641170694084
2016-12-02,0.002389392104204646,0.0006826310220936423,0.0013758763911517176,0.001334644971959466,0.001403264922776088,0.0015788204974046798,0.0014872873159426769
2016-12-05,0.0023267904559855033,0.005587567948082412,0.005513533865539268,0.005232721665520116,0.0052860036730178125,0.004882925830406376,0.005124744231349907
2016-12-06,0.0010966356319133497,0.004523394496023272,0.0038930308500629836,0.003770994041910278,0.0035924841476660543,0.002889862105927418,0.003390224949420495
2016-12-07,0.0049731748760399284,0.007415499621065992,0.007982791806207786,0.007038415908997881,0.0077928001307354475,0.0071499194189453925,0.007586822660262352
2016-12-08,-0.000517224222522931,0.0032399469240540807,0.001809416460027961,0.0018967035467107676,0.0015595011122101357,0.0009338597797686094,0.001290361266210545
2016-12-09,-0.0009927637501980296,0.0005259692716880019,-2.558382267130833e-05,-0.0004754143861223083,-0.0002506393912039143,-0.0005305216409892274,-0.00030897652885102594
2016-12-12,-0.0013246554994955678,-0.0022175419981125617,-0.0017046495151735782,-0.0015548790348054384,-0.001627450471388659,-0.0014190806611515472,-0.0014750735927045425
2016-12-13,0.0023993540695210454,0.0029390449637308608,0.003505226959573789,0.0027047886914339583,0.0034272962816539083,0.002987695644673727,0.0033272189855384033
2016-12-14,-0.0063331111895062854,-0.009035886453113415,-0.010123386917859157,-0.00922206005282307,-0.010196642086780764,-0.009558596190805872,-0.009929118135504351
2016-12-15,8.617553327798164e-05,0.001591430169338941,0.0006034866281021283,0.00040135487160174855,0.00041863767685687016,-3.518815854787122e-05,0.00022691024887222554
2016-12-16,0.00011984801685237343,-0.0003251652218325575,-0.000259434612949119,-4.2410630978698e-05,-0.00034991980306158215,-0.00035469145176998077,-0.00029451116672574363
2016-12-19,0.0026631529811567472,0.001973018242683181,0.0014294750917787744,0.001806051805215841,0.0011397821109508806,0.0006833950031343952,0.0010789769494852284
2016-12-20,0.0003351679140259576,0.0031538462260285987,0.0024637301259976202,0.002546205713961776,0.002303408130902621,0.001924876535573967,0.002166685435199713
2016-12-21,0.0009334756963084691,-0.001085035127477523,-0.0005760549059217331,-0.0004169307952623214,-0.0005462271424751422,-0.0004915171726682252,-0.0004592637405005619
2016-12-22,-0.0006331204195636588,-0.0022003551417100102,-0.0017614395592022614,-0.0015699974968255794,-0.001703786081061316,-0.0014505630348540751,-0.0015503678611739017
2016-12-23,0.0005878342565098341,0.0016709409821301971,0.0017467610024378718,0.0016865190968178053,0.0017666868240882308,0.0017321513985051615,0.0017256739420879416
2016-12-27,4.236770327121337e-05,0.0012643261755750227,0.001148465021946603,0.0011284333852387785,0.001239252816964612,0.0013702704300121331,0.001210893451046054
2016-12-28,-0.0008232129559534143,-0.0035591493098419487,-0.002987665191865601,-0.0027316288138158136,-0.0026148681062503074,-0.0023779648061786683,-0.0025362019000019598
2016-12-29,0.0023432320729690525,0.001778577697289227,0.0028588086610518413,0.0025812888806381502,0.0031730020549408607,0.0034903153946617507,0.003191083619533634
2016-12-30,0.0006402896047275504,-0.00138933819768195,-0.0006279182118678308,-0.000683846084004836,-0.0005834364219960228,-0.00035846139343602694,-0.00047115215321891636
2017-01-03,0.002627353693896035,0.0010867476041501927,0.002318339801974743,0.0007643519758428153,0.0030301919295780983,0.0027984551936809077,0.0029346552539141505
2017-01-04,0.0020884338722215456,0.005761056425646898,0.006145131651923613,0.005225579017716188,0.006280536789010603,0.008149548314003111,0.006305621019663755
2017-01-05,0.0025540013388373815,0.004566359845615207,0.004214324289948173,0.006190925623193961,0.002936958770986824,0.0041897208855022,0.0029281026245522425
2017-01-06,-0.0017892557627471153,-0.003225722690266194,-0.00242343476874994,-0.0028787260929729274,-0.0017930983512686092,-0.002625781771362889,-0.0018451224962714222
2017-01-09,0.00013985300380000448,-0.0014162286296864489,-0.0016793715364261056,-0.0007907827573649831,-0.002288466032155082,-0.0027753305469234778,-0.0022606053582651157
2017-01-10,1.5018548807023803e-05,0.00200481058388446,0.0015966144755259547,0.0010321097527760306,0.0015170836469236013,0.0019958433400750967,0.0015631198118787257
2017-01-11,0.0017114823990545549,0.00364302823542571,0.0035288693215919805,0.0032311756950308148,0.0032974121291343608,0.004201175542297194,0.003289517456689277
2017-01-12,-0.0004383068772280318,0.0007033772598911102,0.0004176906457284444,0.0016048425188848305,-0.0002493964756470657,-5.578792771121637e-05,-0.00025047455925944614
2017-01-13,-0.0007325705270196958,0.0005749973033678301,0.0008507180628787107,0.0003578174805052638,0.0010739671936301717,0.0015610662717670367,0.00110200035409271
2017-01-17,0.0014389624710525232,0.0008708799405026974,0.0002999024470151679,0.0019539529910451285,-0.00044531331911147083,-0.00024765825169148666,-0.0004391012066842467
2017-01-18,-0.0027050640498756952,-0.003758654504635873,-0.00329197838076665,-0.0047795578430715364,-0.002500538216624028,-0.0035635278925820056,-0.0024998972816981636
2017-01-19,-0.0029218990766790923,-0.0021530533380440934,-0.0022727066063025175,-0.0016172210195342367,-0.002510192358794395,-0.003009519195460281,-0.00250832608542629
2017-01-20,0.0011794522296798655,0.0032602297160550502,0.0030460412373928937,0.002934518945795944,0.0029612300331726387,0.0040719486257394955,0.002963640923182656
2017-01-23,0.0013489185203841582,0.0035759332676058497,0.002960812465383366,0.004298891494639757,0.0018761238684257598,0.002524350585465837,0.0018928399272751142
2017-01-24,0.000766486431811154,0.002608571067890142,0.0027516158855400066,0.0008812679738782092,0.0032419596634513546,0.0038882608663816606,0.003249971874292321
2017-01-25,0.00010947252679612365,0.004005843116626769,0.004225567990014728,0.0031467932584372006,0.004358890203298472,0.005695164591091141,0.004345035665614373
2017-01-26,0.00016910818482338816,-0.0023749364876349535,-0.0020741644027408015,-0.002351645208041279,-0.0017076445680282402,-0.0025754883440653473,-0.001737437346307572
2017-01-27,0.00013447442402626472,-0.00013450568134162384,-0.00021721207468178207,0.0006642769408537723,-0.0006233455873967235,-0.0007676144969927213,-0.0006301583901020319
2017-01-30,-0.001995031125545596,-0.0034207391312724017,-0.0037358576810203542,-0.0026419740347593213,-0.004023760834268491,-0.005118180849771391,-0.004039833227982771
2017-01-31,0.002042360599943716,0.003353467891280996,0.0029587805714905878,0.0033662625738229536,0.00265279389980313,0.003808310450287405,0.002687254680920132
2017-02-01,-0.0010430159721707502,-0.00038568403125538735,-0.00015788882013719057,-0.0004416852231520264,-9.017533770035279e-05,-0.00010667381435634806,-6.373220851643e-05
2017-02-02,0.0006457072847798645,0.0008606551926765615,0.0009133101704513309,0.0007285214121726283,0.0009400801899027697,0.00101849789315744,0.0009488403670223043
2017-02-03,0.0022048363504278672,0.007042674579328476,0.004585813289887986,0.006875960509241823,0.004862634796051295,0.00501048228797937,0.004832749031455844
2017-02-06,0.0015138432099465193,-0.0021554752606247644,-0.0016693708223095645,-0.0023568828908958387,-0.0016946909484509773,-0.0017288633886533404,-0.0016788498771567219
2017-02-07,0.0006900381967486244,-0.0020224022652387654,-0.0016404513038452426,-0.0020993310997648243,-0.0014859259790214914,-0.0015829948210173959,-0.001479305680374575
2017-02-08,0.0024527316399600794,0.002209956191683067,0.001612081703406738,0.0017351962521071544,0.001782152768636424,0.0019777067355596914,0.0018189817172375227
